Name,Composition,Fractional Abundance,Cumulative Abundance
A2S1G1/A2S2,"10 Hex, 8 HexNAc, 3 Neu5Ac, 0 Fuc",23.779973824230545,23.779973824230545
A2S1G1/A2S1G1,"10 Hex, 8 HexNAc, 2 Neu5Ac, 0 Fuc",9.873172543871489,33.653146368102036
A2S2/A2S2,"10 Hex, 8 HexNAc, 4 Neu5Ac, 0 Fuc",9.34970493529122,43.00285130339326
A2G2/A2S2,"10 Hex, 8 HexNAc, 2 Neu5Ac, 0 Fuc",9.15657402419208,52.15942532758533
A2G2/A2S1G1,"10 Hex, 8 HexNAc, 1 Neu5Ac, 0 Fuc",6.903194248179262,59.06261957576459
A2S1G1/A3S2G1,"11 Hex, 9 HexNAc, 3 Neu5Ac, 0 Fuc",2.3675752533463292,61.430194829110924
A2S1G1/A3S3,"11 Hex, 9 HexNAc, 4 Neu5Ac, 0 Fuc",2.156608266908436,63.58680309601936
A1S1/A2S2F,"9 Hex, 7 HexNAc, 3 Neu5Ac, 1 Fuc",2.0704898261306166,65.65729292214998
A2S2/A3S2G1,"11 Hex, 9 HexNAc, 4 Neu5Ac, 0 Fuc",1.9564376904004526,67.61373061255043
A2G0F/A3S2G1F,"9 Hex, 9 HexNAc, 2 Neu5Ac, 2 Fuc",1.4931417015365025,69.10687231408693
A3S1G2/A2S2,"11 Hex, 9 HexNAc, 3 Neu5Ac, 0 Fuc",1.2351467240670155,70.34201903815395
A2G2/A3S3,"11 Hex, 9 HexNAc, 3 Neu5Ac, 0 Fuc",1.1706529568386486,71.5126719949926
A2S1G1/A3S1G2,"11 Hex, 9 HexNAc, 2 Neu5Ac, 0 Fuc",1.0588564605056057,72.5715284554982
A1S1/A2S2,"9 Hex, 7 HexNAc, 3 Neu5Ac, 0 Fuc",1.0583308746266646,73.62985933012487
A2G2/A3S2G1,"11 Hex, 9 HexNAc, 2 Neu5Ac, 0 Fuc",1.0276796617775232,74.65753899190238
A2G2/A2G2,"10 Hex, 8 HexNAc, 0 Neu5Ac, 0 Fuc",0.9538925805987937,75.61143157250119
A2S2/A3S3,"11 Hex, 9 HexNAc, 5 Neu5Ac, 0 Fuc",0.833316411060716,76.4447479835619
A2G0F/A3S3F,"9 Hex, 9 HexNAc, 3 Neu5Ac, 2 Fuc",0.7963422408194679,77.24109022438137
A1G1/A2S2F,"9 Hex, 7 HexNAc, 2 Neu5Ac, 1 Fuc",0.7099351259793516,77.95102535036072
A2G2/A3S1G2,"11 Hex, 9 HexNAc, 1 Neu5Ac, 0 Fuc",0.6620331493384585,78.61305849969918
A2S1G1F/A1S1,"9 Hex, 7 HexNAc, 2 Neu5Ac, 1 Fuc",0.6532076864545768,79.26626618615376
M5-A1G1/A4S1G3,"13 Hex, 9 HexNAc, 1 Neu5Ac, 0 Fuc",0.5972566806146009,79.86352286676835
A2S1G1F/A2S2,"10 Hex, 8 HexNAc, 3 Neu5Ac, 1 Fuc",0.5951662822324499,80.4586891490008
A1G1/A2S2,"9 Hex, 7 HexNAc, 2 Neu5Ac, 0 Fuc",0.5662650314575093,81.02495418045831
M5-A1S1/A2S2,"11 Hex, 7 HexNAc, 3 Neu5Ac, 0 Fuc",0.5578218128492209,81.58277599330754
A3S3F+LacN1/unmodified,"7 Hex, 6 HexNAc, 3 Neu5Ac, 1 Fuc",0.5574395685736276,82.14021556188116
unmodified/A2S2,"5 Hex, 4 HexNAc, 2 Neu5Ac, 0 Fuc",0.5574395685736276,82.69765513045479
A2S2F/A2S1G0,"9 Hex, 8 HexNAc, 3 Neu5Ac, 1 Fuc",0.5068877631264078,83.2045428935812
M5-A1S1/A2S1G0,"10 Hex, 7 HexNAc, 2 Neu5Ac, 0 Fuc",0.48027798714942516,83.68482088073063
A1S1/A2S1G1,"9 Hex, 7 HexNAc, 2 Neu5Ac, 0 Fuc",0.4582770418911853,84.1430979226218
A2S2F/A2S2,"10 Hex, 8 HexNAc, 4 Neu5Ac, 1 Fuc",0.41473503901877895,84.55783296164059
A2G2F/A4S1G3,"12 Hex, 10 HexNAc, 1 Neu5Ac, 1 Fuc",0.4021687584586477,84.96000172009924
M7/A3S1G2,"13 Hex, 7 HexNAc, 1 Neu5Ac, 0 Fuc",0.39817112040973396,85.35817284050897
A2S2F/A2S1G1,"10 Hex, 8 HexNAc, 3 Neu5Ac, 1 Fuc",0.3939903236454317,85.7521631641544
A2G0F/A3S2G1F+LacN1,"10 Hex, 10 HexNAc, 2 Neu5Ac, 2 Fuc",0.37826256438924727,86.13042572854364
M5-A1G1/A3S1G2,"12 Hex, 8 HexNAc, 1 Neu5Ac, 0 Fuc",0.37683512092257837,86.50726084946622
M5/A2S2,"10 Hex, 6 HexNAc, 2 Neu5Ac, 0 Fuc",0.37141601197380186,86.87867686144003
A2S2F2/M7,"12 Hex, 6 HexNAc, 2 Neu5Ac, 2 Fuc",0.3583540083687606,87.23703086980879
A3S1G2F/A3G3,"12 Hex, 10 HexNAc, 1 Neu5Ac, 1 Fuc",0.3543563703198469,87.59138724012864
A2S2F/M7,"12 Hex, 6 HexNAc, 2 Neu5Ac, 1 Fuc",0.32998829775077115,87.92137553787941
A3G3/A2S1G1,"11 Hex, 9 HexNAc, 1 Neu5Ac, 0 Fuc",0.3106690349884908,88.23204457286789
A2S1G1F/A2S1G1,"10 Hex, 8 HexNAc, 2 Neu5Ac, 1 Fuc",0.3104241597494389,88.54246873261734
unmodified/A2S1G1,"5 Hex, 4 HexNAc, 1 Neu5Ac, 0 Fuc",0.29862834030730045,88.84109707292464
A2G1/A2S2,"9 Hex, 8 HexNAc, 2 Neu5Ac, 0 Fuc",0.29464662910320316,89.13574370202784
A2G0F/A4S1G3,"10 Hex, 10 HexNAc, 1 Neu5Ac, 1 Fuc",0.2787197842868138,89.41446348631466
A2G2F/A2S2,"10 Hex, 8 HexNAc, 2 Neu5Ac, 1 Fuc",0.2726178118665346,89.68708129818118
A2G1/A3S1G2,"10 Hex, 9 HexNAc, 1 Neu5Ac, 0 Fuc",0.2668244220645729,89.95390572024576
M7/A3S2G1,"13 Hex, 7 HexNAc, 2 Neu5Ac, 0 Fuc",0.2588112282663271,90.2127169485121
M7/A3S3,"13 Hex, 7 HexNAc, 3 Neu5Ac, 0 Fuc",0.2588112282663271,90.47152817677842
A1G1/A2S1G1,"9 Hex, 7 HexNAc, 1 Neu5Ac, 0 Fuc",0.25326868627022364,90.72479686304864
M5-A1S1/A3S2G1,"12 Hex, 8 HexNAc, 3 Neu5Ac, 0 Fuc",0.2412100738886148,90.96600693693726
A3S1G2/A3S2G1,"12 Hex, 10 HexNAc, 3 Neu5Ac, 0 Fuc",0.23746925621236534,91.20347619314963
M5/A2S1G1,"10 Hex, 6 HexNAc, 1 Neu5Ac, 0 Fuc",0.227473170234479,91.4309493633841
A2S1G0/A2S2,"9 Hex, 8 HexNAc, 3 Neu5Ac, 0 Fuc",0.2265693217911489,91.65751868517525
M6/A3S2G1F+LacN1,"13 Hex, 8 HexNAc, 2 Neu5Ac, 1 Fuc",0.21905782360461928,91.87657650877986
A2G0F/A2S2F,"8 Hex, 8 HexNAc, 2 Neu5Ac, 2 Fuc",0.21899411622535372,92.09557062500522
A3G3/A2S2,"11 Hex, 9 HexNAc, 2 Neu5Ac, 0 Fuc",0.21893040884608814,92.31450103385131
A2G1/A3S2G1,"10 Hex, 9 HexNAc, 2 Neu5Ac, 0 Fuc",0.21695548008885585,92.53145651394017
M5-A1S1/A2G1,"10 Hex, 7 HexNAc, 1 Neu5Ac, 0 Fuc",0.215938152876209,92.74739466681638
M5-A1S1/A2S2F,"11 Hex, 7 HexNAc, 3 Neu5Ac, 1 Fuc",0.1997505059759513,92.94714517279233
M7/A3S3F,"13 Hex, 7 HexNAc, 3 Neu5Ac, 1 Fuc",0.1791770041843803,93.1263221769767
A2G2/A2G1,"9 Hex, 8 HexNAc, 0 Neu5Ac, 0 Fuc",0.17819153066136623,93.30451370763807
M6/A2S2,"11 Hex, 6 HexNAc, 2 Neu5Ac, 0 Fuc",0.17759626483635366,93.48210997247443
M5-A1S1/A2S1G1,"11 Hex, 7 HexNAc, 2 Neu5Ac, 0 Fuc",0.16946162884638277,93.65157160132081
A1S1/A2S1G0,"8 Hex, 7 HexNAc, 2 Neu5Ac, 0 Fuc",0.1614743161709635,93.81304591749178
M5-A1G1/A3S3,"12 Hex, 8 HexNAc, 3 Neu5Ac, 0 Fuc",0.16132898371201396,93.97437490120379
A2S1G0/A2S1G1,"9 Hex, 8 HexNAc, 2 Neu5Ac, 0 Fuc",0.15500005375310122,94.12937495495689
A1G1/A2S1G1F,"9 Hex, 7 HexNAc, 1 Neu5Ac, 1 Fuc",0.1493778775329158,94.2787528324898
A3S1G2/A3S3,"12 Hex, 10 HexNAc, 4 Neu5Ac, 0 Fuc",0.14764185144792938,94.42639468393773
A2S2F2/A2S2,"10 Hex, 8 HexNAc, 4 Neu5Ac, 2 Fuc",0.13756015867915486,94.5639548426169
M5-A1G1/A2S2,"11 Hex, 7 HexNAc, 2 Neu5Ac, 0 Fuc",0.13512335142224732,94.69907819403913
A1S1/A3S2G1,"10 Hex, 8 HexNAc, 3 Neu5Ac, 0 Fuc",0.1297560047191241,94.82883419875826
M7/A2S1G1,"12 Hex, 6 HexNAc, 1 Neu5Ac, 0 Fuc",0.12554733597639323,94.95438153473465
A1G1/A3S3,"10 Hex, 8 HexNAc, 3 Neu5Ac, 0 Fuc",0.12505758549828924,95.07943912023295
M6/A3S1G2,"12 Hex, 7 HexNAc, 1 Neu5Ac, 0 Fuc",0.11989330606657499,95.19933242629952
A2G0F/A2S1G1F,"8 Hex, 8 HexNAc, 1 Neu5Ac, 2 Fuc",0.1195747691702472,95.31890719546976
A2G1/A3G3,"10 Hex, 9 HexNAc, 0 Neu5Ac, 0 Fuc",0.11843599976587539,95.43734319523564
M5-A1G1/A2G2F,"11 Hex, 7 HexNAc, 0 Neu5Ac, 1 Fuc",0.11415167851026664,95.55149487374591
A1G1/A3S2G1,"10 Hex, 8 HexNAc, 2 Neu5Ac, 0 Fuc",0.11334936370264101,95.66484423744855
M7/A2S2,"12 Hex, 6 HexNAc, 2 Neu5Ac, 0 Fuc",0.10858126453573447,95.77342550198428
M6/A2S1G1,"11 Hex, 6 HexNAc, 1 Neu5Ac, 0 Fuc",0.10801984325595675,95.88144534524024
