Name,Composition,Fractional Abundance,Cumulative Abundance
A2S1G1/A2S2,"10 Hex, 8 HexNAc, 3 Neu5Ac, 0 Fuc",23.389380673651353,23.389380673651353
A2S1G1/A2S1G1,"10 Hex, 8 HexNAc, 2 Neu5Ac, 0 Fuc",10.117510824946905,33.50689149859826
A2G2/A2S2,"10 Hex, 8 HexNAc, 2 Neu5Ac, 0 Fuc",10.07470910711373,43.581600605711984
A2S2/A2S2,"10 Hex, 8 HexNAc, 4 Neu5Ac, 0 Fuc",9.854313711270091,53.43591431698208
A2G2/A2S1G1,"10 Hex, 8 HexNAc, 1 Neu5Ac, 0 Fuc",7.968309536546742,61.40422385352882
A2S1G1/A3S2G1,"11 Hex, 9 HexNAc, 3 Neu5Ac, 0 Fuc",2.2838532211472455,63.688077074676066
A2S1G1/A3S3,"11 Hex, 9 HexNAc, 4 Neu5Ac, 0 Fuc",2.1950719407453705,65.88314901542144
A2S2/A3S2G1,"11 Hex, 9 HexNAc, 4 Neu5Ac, 0 Fuc",2.1164873800181287,67.99963639543957
A1S1/A2S2F,"9 Hex, 7 HexNAc, 3 Neu5Ac, 1 Fuc",1.4848897664200489,69.48452616185962
A2G2/A3S2G1,"11 Hex, 9 HexNAc, 2 Neu5Ac, 0 Fuc",1.4160662844734648,70.90059244633308
A2G2/A3S3,"11 Hex, 9 HexNAc, 3 Neu5Ac, 0 Fuc",1.2041250447285536,72.10471749106163
A1S1/A2S2,"9 Hex, 7 HexNAc, 3 Neu5Ac, 0 Fuc",1.1613408303241535,73.26605832138578
M7/A3S1G2,"13 Hex, 7 HexNAc, 1 Neu5Ac, 0 Fuc",1.1279987433316068,74.39405706471739
A2G2/A2G2,"10 Hex, 8 HexNAc, 0 Neu5Ac, 0 Fuc",1.1027082335759444,75.49676529829334
A2S1G1/A3S1G2,"11 Hex, 9 HexNAc, 2 Neu5Ac, 0 Fuc",0.9293698335834282,76.42613513187676
A2S2F/M7,"12 Hex, 6 HexNAc, 2 Neu5Ac, 1 Fuc",0.7779301678149012,77.20406529969166
A2S2/A3S1G2,"11 Hex, 9 HexNAc, 3 Neu5Ac, 0 Fuc",0.7671052695297569,77.97117056922143
A3S3F+LacN1/unmodified,"7 Hex, 6 HexNAc, 3 Neu5Ac, 1 Fuc",0.7390336594241562,78.71020422864558
A2S2/A3S3,"11 Hex, 9 HexNAc, 5 Neu5Ac, 0 Fuc",0.6793275190443626,79.38953174768994
A2G1/A3S2G1,"10 Hex, 9 HexNAc, 2 Neu5Ac, 0 Fuc",0.6554684007974795,80.04500014848742
A1G1/A2S2F,"9 Hex, 7 HexNAc, 2 Neu5Ac, 1 Fuc",0.6023065979544288,80.64730674644186
A1G1/A2S2,"9 Hex, 7 HexNAc, 2 Neu5Ac, 0 Fuc",0.5862831813228614,81.23358992776471
A2G2/A3S1G2,"11 Hex, 9 HexNAc, 1 Neu5Ac, 0 Fuc",0.5797135610556644,81.81330348882038
A2S1G1F/A2S2,"10 Hex, 8 HexNAc, 3 Neu5Ac, 1 Fuc",0.5769519089599215,82.3902553977803
A2S1G1F/A1S1,"9 Hex, 7 HexNAc, 2 Neu5Ac, 1 Fuc",0.565673866352025,82.95592926413232
A1S1/A2S1G1,"9 Hex, 7 HexNAc, 2 Neu5Ac, 0 Fuc",0.5026440193302422,83.45857328346257
A2S2F/A2S1G0,"9 Hex, 8 HexNAc, 3 Neu5Ac, 1 Fuc",0.49746689406343403,83.95604017752599
M5/A2S2,"10 Hex, 6 HexNAc, 2 Neu5Ac, 0 Fuc",0.48873851758055076,84.44477869510655
M6/A2S2,"11 Hex, 6 HexNAc, 2 Neu5Ac, 0 Fuc",0.46427650345361127,84.90905519856017
