Name,Composition,Fractional Abundance,Cumulative Abundance
A2S1G1/A2S2,"10 Hex, 8 HexNAc, 3 Neu5Ac, 0 Fuc",24.003999608206236,24.003999608206236
A2S1G1/A2S1G1,"10 Hex, 8 HexNAc, 2 Neu5Ac, 0 Fuc",9.96618548138845,33.970185089594686
A2S2/A2S2,"10 Hex, 8 HexNAc, 4 Neu5Ac, 0 Fuc",9.437786402224365,43.407971491819055
A2G2/A2S2,"10 Hex, 8 HexNAc, 2 Neu5Ac, 0 Fuc",9.242836048257512,52.65080754007656
A2G2/A2S1G1,"10 Hex, 8 HexNAc, 1 Neu5Ac, 0 Fuc",6.968227688283769,59.61903522836033
A2S1G1/A3S2G1,"11 Hex, 9 HexNAc, 3 Neu5Ac, 0 Fuc",2.3908342124376674,62.009869440798
A2S1G1/A3S3,"11 Hex, 9 HexNAc, 4 Neu5Ac, 0 Fuc",2.1773934276154394,64.18726286841344
A1S1/A2S2F,"9 Hex, 7 HexNAc, 3 Neu5Ac, 1 Fuc",2.0899954450156963,66.27725831342913
A2S2/A3S2G1,"11 Hex, 9 HexNAc, 4 Neu5Ac, 0 Fuc",1.9740368708154123,68.25129518424455
A2G0F/A3S2G1F,"9 Hex, 9 HexNAc, 2 Neu5Ac, 2 Fuc",1.5072082536170888,69.75850343786163
A3S1G2/A2S2,"11 Hex, 9 HexNAc, 3 Neu5Ac, 0 Fuc",1.2453358435786317,71.00383928144026
A2G2/A3S3,"11 Hex, 9 HexNAc, 3 Neu5Ac, 0 Fuc",1.1826359802281607,72.18647526166843
A2S1G1/A3S1G2,"11 Hex, 9 HexNAc, 2 Neu5Ac, 0 Fuc",1.068598594148487,73.25507385581692
A1S1/A2S2,"9 Hex, 7 HexNAc, 3 Neu5Ac, 0 Fuc",1.0683011717197732,74.32337502753668
A2G2/A3S2G1,"11 Hex, 9 HexNAc, 2 Neu5Ac, 0 Fuc",1.0387598899488781,75.36213491748556
A2G2/A2G2,"10 Hex, 8 HexNAc, 0 Neu5Ac, 0 Fuc",0.9629754493460062,76.32511036683158
A2S2/A3S3,"11 Hex, 9 HexNAc, 5 Neu5Ac, 0 Fuc",0.8411668975106827,77.16627726434226
A2G0F/A3S3F,"9 Hex, 9 HexNAc, 3 Neu5Ac, 2 Fuc",0.803844401929114,77.97012166627137
A3S1G2F/A3G3,"12 Hex, 10 HexNAc, 1 Neu5Ac, 1 Fuc",0.7636521818326583,78.73377384810402
